Player,Age,Pos,Min_24,90s_24,Gls_24,Ast_24,G+A_24,xG_24,npxG_24,xAG_24,PrgC_24,PrgP_24,PrgR_24,Min_25,90s_25,Gls_25,Ast_25,G+A_25,PrgC_25,PrgP_25,PrgR_25,xG_25,xAG_25,Age_current,GA_per90_24,xG_per90_24,xAG_per90_24,GA_per90_25,xG_per90_25,xAG_per90_25,GA_consistency,GA_volatility,xG_consistency,xG_volatility,xAG_consistency,xAG_volatility,GA_trend,xG_trend,xAG_trend,Pos_encoded,Pos_24
Ridle Baku,26.0,FW,1170.0,13.0,2.0,1.0,3.0,1.5,1.5,1.3,16.0,44.0,78.0,269.0,3.0,0.0,1.0,1.0,9.0,16.0,15.0,0.0,0.8,28.0,0.23076923076923078,0.11538461538461539,0.1,0.3333333333333333,0.0,0.26666666666666666,0.28205128205128205,0.10256410256410253,0.057692307692307696,0.11538461538461539,0.18333333333333335,0.16666666666666666,0.10256410256410253,-0.11538461538461539,0.16666666666666666,1,FW
Rio Ngumoha,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.1,1.0,0.0,1.0,4.0,0.0,5.0,0.85,0.0,26.0,0.0,0.0,0.0,10.0,8.5,0.0,5.0,10.0,4.25,8.5,0.0,0.0,10.0,8.5,0.0,3,MF
Ritsu Doan,26.0,FW,2862.0,31.8,10.0,7.0,17.0,6.6,6.6,3.7,64.0,130.0,178.0,249.0,2.8,2.0,1.0,3.0,5.0,10.0,23.0,1.7,0.8,28.0,0.5345911949685535,0.20754716981132074,0.11635220125786164,1.0714285714285714,0.6071428571428572,0.28571428571428575,0.8030098831985624,0.536837376460018,0.40734501347708896,0.3995956873315365,0.2010332434860737,0.16936208445642412,0.536837376460018,0.3995956873315365,0.16936208445642412,1,FW
Riyad Idrissi,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Robert Andrich,29.0,MF,1598.0,17.8,2.0,2.0,4.0,1.3,1.3,0.3,8.0,65.0,17.0,238.0,2.6,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,31.0,0.2247191011235955,0.07303370786516854,0.016853932584269662,0.0,0.0,0.0,0.11235955056179775,0.2247191011235955,0.03651685393258427,0.07303370786516854,0.008426966292134831,0.016853932584269662,-0.2247191011235955,-0.07303370786516854,-0.016853932584269662,3,MF
Robert Glatzel,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Robert Gumny,26.0,DF,271.0,3.0,0.0,0.0,0.0,0.3,0.3,0.5,5.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.09999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.049999999999999996,0.09999999999999999,0.08333333333333333,0.16666666666666666,0.0,-0.09999999999999999,-0.16666666666666666,0,DF
Robert Lewandowski,35.0,FW,2667.0,29.6,27.0,2.0,29.0,27.1,24.0,2.3,27.0,48.0,164.0,51.0,0.6,2.0,0.0,2.0,0.0,0.0,6.0,1.7,0.0,37.0,0.9797297297297297,0.9155405405405406,0.07770270270270269,3.3333333333333335,2.8333333333333335,0.0,2.1565315315315314,2.3536036036036037,1.8744369369369371,1.917792792792793,0.03885135135135134,0.07770270270270269,2.3536036036036037,1.917792792792793,-0.07770270270270269,1,FW
Robert Skov,28.0,DF,852.0,9.5,2.0,2.0,4.0,1.7,0.9,2.4,25.0,36.0,45.0,220.0,2.4,0.0,0.0,0.0,8.0,4.0,1.0,0.0,0.0,30.0,0.42105263157894735,0.17894736842105263,0.25263157894736843,0.0,0.0,0.0,0.21052631578947367,0.42105263157894735,0.08947368421052632,0.17894736842105263,0.12631578947368421,0.25263157894736843,-0.42105263157894735,-0.17894736842105263,-0.25263157894736843,0,DF
Robert Sánchez,26.0,GK,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.003125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015625,0.003125,0.0,0.0,-0.003125,2,GK
Robert Wagner,21.0,MF,407.0,4.5,0.0,0.0,0.0,0.1,0.1,0.0,1.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.022222222222222223,0.0,0.0,0.0,-0.022222222222222223,0.0,3,MF
Roberto Férnandez,22.0,FW,1497.0,16.6,6.0,0.0,6.0,3.6,3.6,0.6,7.0,17.0,50.0,167.0,1.9,0.0,1.0,1.0,2.0,2.0,6.0,0.0,0.8,24.0,0.36144578313253006,0.21686746987951805,0.03614457831325301,0.5263157894736842,0.0,0.4210526315789474,0.4438807863031071,0.16487000634115412,0.10843373493975902,0.21686746987951805,0.2285986049461002,0.3849080532656944,0.16487000634115412,-0.21686746987951805,0.3849080532656944,1,FW
Roberto Gagliardini,30.0,MF,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,5.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,-0.1,3,MF
Roberto López,24.0,MF,396.0,4.4,0.0,1.0,1.0,0.5,0.5,0.9,3.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.22727272727272727,0.11363636363636363,0.20454545454545453,0.0,0.0,0.0,0.11363636363636363,0.22727272727272727,0.056818181818181816,0.11363636363636363,0.10227272727272727,0.20454545454545453,-0.22727272727272727,-0.11363636363636363,-0.20454545454545453,3,MF
Roberto Navarro,22.0,MF,1278.0,14.2,1.0,0.0,1.0,2.0,2.0,1.9,45.0,51.0,85.0,53.0,0.6,1.0,0.0,1.0,3.0,1.0,9.0,0.85,0.0,24.0,0.07042253521126761,0.14084507042253522,0.13380281690140844,1.6666666666666667,1.4166666666666667,0.0,0.8685446009389671,1.5962441314553992,0.778755868544601,1.2758215962441315,0.06690140845070422,0.13380281690140844,1.5962441314553992,1.2758215962441315,-0.13380281690140844,3,MF
Roberto Piccoli,23.0,FW,3127.0,34.7,10.0,1.0,11.0,12.7,12.0,0.9,30.0,37.0,165.0,121.0,1.3,0.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,25.0,0.31700288184438036,0.3659942363112391,0.02593659942363112,0.0,0.0,0.0,0.15850144092219018,0.31700288184438036,0.18299711815561956,0.3659942363112391,0.01296829971181556,0.02593659942363112,-0.31700288184438036,-0.3659942363112391,-0.02593659942363112,1,FW
Robin Fellhauer,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,2.5,0.0,1.0,1.0,3.0,9.0,5.0,0.0,0.8,26.0,0.0,0.0,0.0,0.4,0.0,0.32,0.2,0.4,0.0,0.0,0.16,0.32,0.4,0.0,0.32,3,MF
Robin Gosens,30.0,DF,2434.0,27.0,5.0,5.0,10.0,1.8,1.8,2.4,31.0,102.0,91.0,256.0,2.8,0.0,0.0,0.0,3.0,9.0,17.0,0.0,0.0,32.0,0.37037037037037035,0.06666666666666667,0.08888888888888889,0.0,0.0,0.0,0.18518518518518517,0.37037037037037035,0.03333333333333333,0.06666666666666667,0.044444444444444446,0.08888888888888889,-0.37037037037037035,-0.06666666666666667,-0.08888888888888889,0,DF
Robin Hack,25.0,FW,2172.0,24.1,4.0,7.0,11.0,5.4,5.4,3.6,51.0,95.0,141.0,239.0,2.7,0.0,0.0,0.0,8.0,18.0,22.0,0.0,0.0,27.0,0.45643153526970953,0.22406639004149378,0.14937759336099585,0.0,0.0,0.0,0.22821576763485477,0.45643153526970953,0.11203319502074689,0.22406639004149378,0.07468879668049792,0.14937759336099585,-0.45643153526970953,-0.22406639004149378,-0.14937759336099585,1,FW
Robin Hranáč,24.0,DF,219.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,235.0,2.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DF
Robin Koch,28.0,DF,2586.0,28.7,3.0,0.0,3.0,1.7,1.7,0.2,9.0,93.0,4.0,270.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,30.0,0.10452961672473868,0.059233449477351915,0.006968641114982579,0.0,0.0,0.0,0.05226480836236934,0.10452961672473868,0.029616724738675958,0.059233449477351915,0.0034843205574912896,0.006968641114982579,-0.10452961672473868,-0.059233449477351915,-0.006968641114982579,0,DF
Robin Le Normand,27.0,DF,2151.0,23.9,1.0,0.0,1.0,1.5,1.5,0.5,11.0,55.0,6.0,346.0,3.8,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,29.0,0.041841004184100423,0.06276150627615062,0.020920502092050212,0.0,0.0,0.0,0.020920502092050212,0.041841004184100423,0.03138075313807531,0.06276150627615062,0.010460251046025106,0.020920502092050212,-0.041841004184100423,-0.06276150627615062,-0.020920502092050212,0,DF
Robin Olsen,34.0,GK,226.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,GK
Robin Risser,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Robin Roefs,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Robin Zentner,29.0,GK,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2.0,0.0,270.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,0.0,0.009375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046875,0.009375,0.0,0.0,-0.009375,2,GK
Robinio Vaz,17.0,FW,75.0,0.8,0.0,0.0,0.0,0.5,0.5,0.0,3.0,0.0,6.0,28.0,0.3,1.0,0.0,1.0,2.0,1.0,4.0,0.85,0.0,19.0,0.0,0.625,0.0,3.3333333333333335,2.8333333333333335,0.0,1.6666666666666667,3.3333333333333335,1.7291666666666667,2.2083333333333335,0.0,0.0,3.3333333333333335,2.2083333333333335,0.0,1,FW
Rocco Reitz,22.0,MF,1830.0,20.3,2.0,1.0,3.0,1.7,1.7,2.1,18.0,91.0,30.0,263.0,2.9,0.0,0.0,0.0,9.0,27.0,10.0,0.0,0.0,24.0,0.14778325123152708,0.08374384236453201,0.10344827586206896,0.0,0.0,0.0,0.07389162561576354,0.14778325123152708,0.04187192118226601,0.08374384236453201,0.05172413793103448,0.10344827586206896,-0.14778325123152708,-0.08374384236453201,-0.10344827586206896,3,MF
Rodri,28.0,MF,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,181.0,2.0,0.0,0.0,0.0,4.0,17.0,3.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Rodrigo Abajas,21.0,DF,65.0,0.7,0.0,0.0,0.0,0.1,0.1,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.14285714285714288,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857144,0.14285714285714288,0.0,0.0,0.0,-0.14285714285714288,0.0,0,DF
Rodrigo Bentancur,27.0,MF,1645.0,18.3,2.0,0.0,2.0,1.3,1.3,0.4,28.0,100.0,34.0,200.0,2.2,0.0,0.0,0.0,2.0,10.0,3.0,0.0,0.0,29.0,0.1092896174863388,0.07103825136612021,0.02185792349726776,0.0,0.0,0.0,0.0546448087431694,0.1092896174863388,0.03551912568306011,0.07103825136612021,0.01092896174863388,0.02185792349726776,-0.1092896174863388,-0.07103825136612021,-0.02185792349726776,3,MF
Rodrigo De Paul,30.0,MF,2106.0,23.4,3.0,5.0,8.0,1.3,1.3,5.6,85.0,231.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.3418803418803419,0.05555555555555556,0.23931623931623933,0.0,0.0,0.0,0.17094017094017094,0.3418803418803419,0.02777777777777778,0.05555555555555556,0.11965811965811966,0.23931623931623933,-0.3418803418803419,-0.05555555555555556,-0.23931623931623933,3,MF
Rodrigo Gomes,21.0,DF,810.0,9.0,2.0,0.0,2.0,0.7,0.7,0.9,23.0,27.0,81.0,121.0,1.3,1.0,0.0,1.0,2.0,1.0,10.0,0.85,0.0,23.0,0.2222222222222222,0.07777777777777778,0.1,0.7692307692307692,0.6538461538461539,0.0,0.4957264957264957,0.547008547008547,0.36581196581196584,0.576068376068376,0.05,0.1,0.547008547008547,0.576068376068376,-0.1,0,DF
Rodrigo Mendoza,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,3.0,1.0,0.0,1.0,5.0,6.0,19.0,0.85,0.0,26.0,0.0,0.0,0.0,0.3333333333333333,0.2833333333333333,0.0,0.16666666666666666,0.3333333333333333,0.14166666666666666,0.2833333333333333,0.0,0.0,0.3333333333333333,0.2833333333333333,0.0,3,MF
Rodrigo Muniz,23.0,FW,964.0,10.7,8.0,1.0,9.0,5.8,5.8,0.7,6.0,27.0,31.0,237.0,2.6,1.0,0.0,1.0,0.0,2.0,5.0,0.85,0.0,25.0,0.8411214953271029,0.5420560747663552,0.06542056074766354,0.3846153846153846,0.3269230769230769,0.0,0.6128684399712437,0.4565061107117183,0.43448957584471604,0.21513299784327827,0.03271028037383177,0.06542056074766354,-0.4565061107117183,-0.21513299784327827,-0.06542056074766354,1,FW
Rodrigo Riquelme,24.0,MF,516.0,5.7,0.0,1.0,1.0,0.9,0.9,0.8,43.0,24.0,62.0,340.0,3.8,0.0,1.0,1.0,17.0,13.0,24.0,0.0,0.8,26.0,0.17543859649122806,0.15789473684210525,0.14035087719298245,0.2631578947368421,0.0,0.2105263157894737,0.21929824561403508,0.08771929824561403,0.07894736842105263,0.15789473684210525,0.17543859649122806,0.07017543859649125,0.08771929824561403,-0.15789473684210525,0.07017543859649125,3,MF
Rodrygo,23.0,FW,1928.0,21.4,6.0,5.0,11.0,4.0,3.9,3.0,113.0,108.0,253.0,81.0,0.9,0.0,0.0,0.0,9.0,2.0,16.0,0.0,0.0,25.0,0.5140186915887851,0.1869158878504673,0.14018691588785048,0.0,0.0,0.0,0.25700934579439255,0.5140186915887851,0.09345794392523366,0.1869158878504673,0.07009345794392524,0.14018691588785048,-0.5140186915887851,-0.1869158878504673,-0.14018691588785048,1,FW
Roger Hinojo,19.0,DF,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DF
Roland Sallai,27.0,FW,46.0,0.5,0.0,0.0,0.0,0.1,0.1,0.1,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.2,0.0,-0.2,-0.2,1,FW
Rolando Mandragora,27.0,MF,1856.0,20.6,4.0,2.0,6.0,2.7,1.9,4.8,11.0,92.0,34.0,200.0,2.2,1.0,0.0,1.0,2.0,6.0,7.0,0.85,0.0,29.0,0.2912621359223301,0.13106796116504854,0.23300970873786406,0.45454545454545453,0.3863636363636363,0.0,0.3729037952338923,0.16328331862312445,0.2587157987643424,0.25529567519858776,0.11650485436893203,0.23300970873786406,0.16328331862312445,0.25529567519858776,-0.23300970873786406,3,MF
Romain Del Castillo,28.0,FW,1259.0,14.0,6.0,4.0,10.0,4.7,1.5,3.4,29.0,61.0,106.0,309.0,3.4,1.0,0.0,1.0,9.0,8.0,28.0,0.85,0.0,30.0,0.7142857142857143,0.33571428571428574,0.24285714285714285,0.29411764705882354,0.25,0.0,0.5042016806722689,0.42016806722689076,0.29285714285714287,0.08571428571428574,0.12142857142857143,0.24285714285714285,-0.42016806722689076,-0.08571428571428574,-0.24285714285714285,1,FW
Romain Esse,19.0,MF,138.0,1.5,1.0,1.0,2.0,0.3,0.3,0.4,1.0,7.0,14.0,25.0,0.3,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,21.0,1.3333333333333333,0.19999999999999998,0.26666666666666666,0.0,0.0,0.0,0.6666666666666666,1.3333333333333333,0.09999999999999999,0.19999999999999998,0.13333333333333333,0.26666666666666666,-1.3333333333333333,-0.19999999999999998,-0.26666666666666666,3,MF
Romain Faivre,26.0,MF,899.0,10.0,3.0,2.0,5.0,2.6,1.8,1.9,24.0,44.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.5,0.26,0.19,0.0,0.0,0.0,0.25,0.5,0.13,0.26,0.095,0.19,-0.5,-0.26,-0.19,3,MF
Romain Perraud,26.0,DF,2002.0,22.2,2.0,2.0,4.0,0.6,0.6,1.6,51.0,62.0,106.0,341.0,3.8,1.0,1.0,2.0,4.0,29.0,32.0,0.85,0.8,28.0,0.1801801801801802,0.02702702702702703,0.07207207207207207,0.5263157894736842,0.2236842105263158,0.2105263157894737,0.3532479848269322,0.34613560929350395,0.1253556187766714,0.19665718349928876,0.1412991939307729,0.13845424371740161,0.34613560929350395,0.19665718349928876,0.13845424371740161,0,DF
Roman Dixon,19.0,DF,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DF
Romano Floriani,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Romano Schmid,24.0,MF,2834.0,31.5,5.0,4.0,9.0,4.3,3.5,6.2,107.0,279.0,201.0,254.0,2.8,2.0,0.0,2.0,4.0,26.0,13.0,1.7,0.0,26.0,0.2857142857142857,0.1365079365079365,0.19682539682539682,0.7142857142857143,0.6071428571428572,0.0,0.5,0.4285714285714286,0.37182539682539684,0.47063492063492074,0.09841269841269841,0.19682539682539682,0.4285714285714286,0.47063492063492074,-0.19682539682539682,3,MF
Romelu Lukaku,31.0,FW,2843.0,31.6,14.0,10.0,24.0,13.0,9.8,4.0,31.0,36.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.7594936708860759,0.4113924050632911,0.12658227848101264,0.0,0.0,0.0,0.37974683544303794,0.7594936708860759,0.20569620253164556,0.4113924050632911,0.06329113924050632,0.12658227848101264,-0.7594936708860759,-0.4113924050632911,-0.12658227848101264,1,FW
Roméo Lavia,20.0,MF,797.0,8.9,0.0,1.0,1.0,0.3,0.3,0.7,3.0,31.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.11235955056179775,0.033707865168539325,0.07865168539325842,0.0,0.0,0.0,0.056179775280898875,0.11235955056179775,0.016853932584269662,0.033707865168539325,0.03932584269662921,0.07865168539325842,-0.11235955056179775,-0.033707865168539325,-0.07865168539325842,3,MF
Ronald Araújo,25.0,DF,754.0,8.4,1.0,1.0,2.0,1.0,1.0,0.4,6.0,49.0,3.0,165.0,1.8,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,27.0,0.23809523809523808,0.11904761904761904,0.047619047619047616,0.0,0.0,0.0,0.11904761904761904,0.23809523809523808,0.05952380952380952,0.11904761904761904,0.023809523809523808,0.047619047619047616,-0.23809523809523808,-0.11904761904761904,-0.047619047619047616,0,DF
Ronnie Edwards,21.0,DF,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DF
Roony Bardghji,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Ross Barkley,30.0,MF,581.0,6.5,3.0,1.0,4.0,1.8,1.8,0.6,15.0,36.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.6153846153846154,0.27692307692307694,0.0923076923076923,0.0,0.0,0.0,0.3076923076923077,0.6153846153846154,0.13846153846153847,0.27692307692307694,0.04615384615384615,0.0923076923076923,-0.6153846153846154,-0.27692307692307694,-0.0923076923076923,3,MF
Ross Stewart,28.0,FW,389.0,4.3,1.0,0.0,1.0,1.1,1.1,0.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.23255813953488372,0.2558139534883721,0.0,0.0,0.0,0.0,0.11627906976744186,0.23255813953488372,0.12790697674418605,0.2558139534883721,0.0,0.0,-0.23255813953488372,-0.2558139534883721,0.0,1,FW
Ruben Aguilar,31.0,DF,1124.0,12.5,1.0,2.0,3.0,0.8,0.8,1.9,32.0,74.0,101.0,315.0,3.5,0.0,0.0,0.0,6.0,15.0,32.0,0.0,0.0,33.0,0.24,0.064,0.152,0.0,0.0,0.0,0.12,0.24,0.032,0.064,0.076,0.152,-0.24,-0.064,-0.152,0,DF
Ruben Kluivert,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Ruben Loftus-Cheek,28.0,MF,1037.0,11.5,0.0,0.0,0.0,0.7,0.7,1.9,27.0,51.0,32.0,229.0,2.5,1.0,0.0,1.0,11.0,7.0,15.0,0.85,0.0,30.0,0.0,0.0608695652173913,0.16521739130434782,0.4,0.33999999999999997,0.0,0.2,0.4,0.20043478260869563,0.2791304347826087,0.08260869565217391,0.16521739130434782,0.4,0.2791304347826087,-0.16521739130434782,3,MF
Ruben Vargas,25.0,FW,671.0,7.5,2.0,1.0,3.0,2.0,2.0,0.8,29.0,14.0,63.0,211.0,2.3,0.0,3.0,3.0,7.0,10.0,8.0,0.0,2.4000000000000004,27.0,0.4,0.26666666666666666,0.10666666666666667,1.3043478260869565,0.0,1.0434782608695654,0.8521739130434782,0.9043478260869565,0.13333333333333333,0.26666666666666666,0.575072463768116,0.9368115942028987,0.9043478260869565,-0.26666666666666666,0.9368115942028987,1,FW
Rubén García,31.0,FW,2413.0,26.8,5.0,5.0,10.0,3.2,3.2,3.6,37.0,112.0,157.0,150.0,1.7,0.0,0.0,0.0,2.0,7.0,9.0,0.0,0.0,33.0,0.3731343283582089,0.11940298507462686,0.13432835820895522,0.0,0.0,0.0,0.18656716417910446,0.3731343283582089,0.05970149253731343,0.11940298507462686,0.06716417910447761,0.13432835820895522,-0.3731343283582089,-0.11940298507462686,-0.13432835820895522,1,FW
Rubén Peña,33.0,FW,775.0,8.6,0.0,0.0,0.0,0.7,0.7,0.6,18.0,27.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0813953488372093,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.04069767441860465,0.0813953488372093,0.03488372093023256,0.06976744186046512,0.0,-0.0813953488372093,-0.06976744186046512,1,FW
Rudy Matondo,16.0,MF,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,26.0,0.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Rui Modesto,24.0,DF,608.0,6.8,0.0,1.0,1.0,0.5,0.5,0.8,16.0,22.0,43.0,11.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.14705882352941177,0.07352941176470588,0.11764705882352942,0.0,0.0,0.0,0.07352941176470588,0.14705882352941177,0.03676470588235294,0.07352941176470588,0.05882352941176471,0.11764705882352942,-0.14705882352941177,-0.07352941176470588,-0.11764705882352942,0,DF
Rui Patrício,36.0,GK,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,GK
Rui Silva,30.0,GK,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.006666666666666667,0.0,0.0,-0.006666666666666667,2,GK
Ruslan Malinovskyi,31.0,MF,383.0,4.3,0.0,2.0,2.0,0.2,0.2,1.5,3.0,32.0,10.0,26.0,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,33.0,0.46511627906976744,0.04651162790697675,0.3488372093023256,0.0,0.0,0.0,0.23255813953488372,0.46511627906976744,0.023255813953488375,0.04651162790697675,0.1744186046511628,0.3488372093023256,-0.46511627906976744,-0.04651162790697675,-0.3488372093023256,3,MF
Ryan Christie,29.0,MF,2117.0,23.5,2.0,3.0,5.0,1.8,1.8,3.5,34.0,137.0,44.0,53.0,0.6,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,31.0,0.2127659574468085,0.07659574468085106,0.14893617021276595,0.0,0.0,0.0,0.10638297872340426,0.2127659574468085,0.03829787234042553,0.07659574468085106,0.07446808510638298,0.14893617021276595,-0.2127659574468085,-0.07659574468085106,-0.14893617021276595,3,MF
